updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-10T21:04:24.679716+0000,70066534457aaafa2b5a0b82f346746d,287222400,/data_local/images/DTS/2019A-0337/DECam_01032282.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_203545_zri.fits.fz,227.9352,20.8579161111111,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T20:35:45.556988+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-13T21:12:22.349264+0000,510488a9cca527cabb297106df15ad39,288676800,/data_local/images/DTS/2019A-0305/DECam_01032967.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_203450_zri.fits.fz,230.662154166667,20.8524988888889,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T20:34:50.817007+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T21:12:26.321610+0000,2bf462795eb8c935935e5d457e78d040,288694080,/data_local/images/DTS/2019A-0305/DECam_01032965.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_203404_zri.fits.fz,230.4657,20.852805,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T20:34:04.240238+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T21:16:19.238021+0000,e798d5244891218450474b2f487e0daf,288884160,/data_local/images/DTS/2019A-0305/DECam_01032959.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_203143_zri.fits.fz,229.964070833333,20.85361,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T20:31:43.716798+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-11T19:27:45.734204+0000,7fca3b7fdeadc1e146a12671034c3238,289177920,/data_local/images/DTS/2019A-0337/DECam_01032552.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_191754_zri.fits.fz,209.477041666667,20.8862219444444,solid plate 0.0 0.0,,,0.0,2021-09-11,2021-09-11T19:17:54.667419+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,zero,raw,image,,2021-09-11,[None]
2021-09-13T19:08:29.106744+0000,329d4846299ea6027c2ad95981f2c9cb,288544320,/data_local/images/DTS/2019A-0305/DECam_01032864.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185742_zri.fits.fz,206.294954166667,20.8839719444444,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:57:42.682767+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T19:04:21.890710+0000,8667743f8e4476c26747e6a459f0b4fc,288518400,/data_local/images/DTS/2019A-0305/DECam_01032866.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185829_zri.fits.fz,206.491454166667,20.883805,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:58:29.584280+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-12T19:32:20.761450+0000,18882b97e811b97ae83c8390f334c5b3,289529280,/data_local/images/DTS/2019A-0337/DECam_01032671.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_191952_zri.fits.fz,210.866866666667,20.8850830555556,solid plate 0.0 0.0,,,0.0,2021-09-12,2021-09-12T19:19:52.980171+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,zero,raw,image,,2021-09-12,[None]
2021-09-11T19:24:29.550732+0000,57ef5872d90b5d1714ee295b2699afcc,288967680,/data_local/images/DTS/2019A-0337/DECam_01032556.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_191928_zri.fits.fz,209.782291666667,20.8858880555556,solid plate 0.0 0.0,,,0.0,2021-09-11,2021-09-11T19:19:28.321258+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,zero,raw,image,,2021-09-11,[None]
2021-09-13T19:00:22.975426+0000,923e5829498fe77338be7fb692303beb,288878400,/data_local/images/DTS/2019A-0305/DECam_01032858.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185522_zri.fits.fz,205.713825,20.8845269444444,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:55:22.833599+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T19:04:23.066027+0000,c23f67f277bb59245acf03681eee8cae,288518400,/data_local/images/DTS/2019A-0305/DECam_01032867.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185852_zri.fits.fz,206.591791666667,20.8837219444444,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:58:52.715765+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T19:08:31.959786+0000,b32b16d9616305d6845cb29b81ead18a,288624960,/data_local/images/DTS/2019A-0305/DECam_01032860.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185609_zri.fits.fz,205.906154166667,20.8843330555556,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:56:09.572653+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T21:12:21.899479+0000,0099857fcad66375ef72b73a9f198c99,288691200,/data_local/images/DTS/2019A-0305/DECam_01032963.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_203317_zri.fits.fz,230.269245833333,20.8531380555556,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T20:33:17.516547+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-10T21:08:29.441720+0000,dee8005f44ffb674438b19e6518ff2b9,287294400,/data_local/images/DTS/2019A-0337/DECam_01032277.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_203349_zri.fits.fz,227.446154166667,20.8586938888889,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T20:33:49.130350+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-10T19:09:45.804913+0000,e79852481c6bcf65a9ddaa2411e2b5ba,288213120,/data_local/images/DTS/2019A-0337/DECam_01032182.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_185937_zri.fits.fz,203.822533333333,20.8872769444444,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T18:59:37.413223+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-11T17:52:22.491404+0000,1dde2ce8a5241d080928fe819827fb09,288774720,/data_local/images/DTS/2019A-0337/DECam_01032458.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_174421_zri.fits.fz,185.921370833333,20.9012769444444,solid plate 0.0 0.0,,,0.0,2021-09-11,2021-09-11T17:44:21.018349+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,zero,raw,image,,2021-09-11,[None]
2021-09-12T18:00:28.095425+0000,889736cb4df461eb9de61b57da344fe3,288884160,/data_local/images/DTS/2019A-0337/DECam_01032577.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_174617_zri.fits.fz,187.378245833333,20.9012219444444,solid plate 0.0 0.0,,,0.0,2021-09-12,2021-09-12T17:46:17.134864+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,zero,raw,image,,2021-09-12,[None]
2021-09-12T17:56:20.487957+0000,473476f933b62519119904e95b5dda5b,288852480,/data_local/images/DTS/2019A-0337/DECam_01032578.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_174640_zri.fits.fz,187.48695,20.9011938888889,solid plate 0.0 0.0,,,0.0,2021-09-12,2021-09-12T17:46:40.233256+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,zero,raw,image,,2021-09-12,[None]
2021-09-12T17:48:19.334837+0000,112fc41ecf4830e9fafd92684617d273,289163520,/data_local/images/DTS/2019A-0337/DECam_01032568.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_174244_zri.fits.fz,186.500158333333,20.9014719444444,solid plate 0.0 0.0,,,0.0,2021-09-12,2021-09-12T17:42:44.004568+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,zero,raw,image,,2021-09-12,[None]
2021-09-10T21:08:23.700397+0000,9fcdaa5bca414b27ad771b9fea06cb94,287236800,/data_local/images/DTS/2019A-0337/DECam_01032278.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_203412_zri.fits.fz,227.542291666667,20.858555,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T20:34:12.853448+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-12T19:32:22.522610+0000,2edba83d0b4eea4a183c33fd03b7d1e2,289509120,/data_local/images/DTS/2019A-0337/DECam_01032675.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_192126_zri.fits.fz,211.259866666667,20.8846380555556,solid plate 0.0 0.0,,,0.0,2021-09-12,2021-09-12T19:21:26.098138+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,zero,raw,image,,2021-09-12,[None]
2021-09-10T19:08:27.406871+0000,eea5a4039c5f679b5d89e6c8286ce505,288204480,/data_local/images/DTS/2019A-0337/DECam_01032178.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_185804_zri.fits.fz,203.429533333333,20.88761,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T18:58:04.414949+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-10T19:08:22.052822+0000,1daf7c2f8df02bae10faecff4481ad64,288241920,/data_local/images/DTS/2019A-0337/DECam_01032176.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_185717_zri.fits.fz,203.216279166667,20.887805,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T18:57:17.663331+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-10T19:08:25.405660+0000,c721cc191b255ccfee17b53def2acfdb,288192960,/data_local/images/DTS/2019A-0337/DECam_01032183.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_190001_zri.fits.fz,203.9145,20.8872219444444,solid plate 0.0 0.0,,,0.0,2021-09-10,2021-09-10T19:00:01.199381+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,zero,raw,image,,2021-09-10,[None]
2021-09-13T19:04:20.634872+0000,5e64525405ab429936e1b815fe8f2e2c,288555840,/data_local/images/DTS/2019A-0305/DECam_01032865.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185806_zri.fits.fz,206.395291666667,20.8838880555556,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:58:06.267543+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
2021-09-13T19:08:27.892588+0000,1a6d9ed20c623ac4f389b99f02e22120,288659520,/data_local/images/DTS/2019A-0305/DECam_01032859.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_185545_zri.fits.fz,205.809991666667,20.8844438888889,solid plate 0.0 0.0,,,0.0,2021-09-13,2021-09-13T18:55:45.854112+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,zero,raw,image,,2021-09-13,[None]
