updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-09T19:16:19.358190+0000,e096f19d4a6073cd09f14b766fcb28cb,684437760,/data_local/images/DTS/2019A-0337/DECam_01031585.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_190505_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:05:05.579900+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-09T19:32:26.902217+0000,fd7f090d501f8d48da01729faa4472c6,684296640,/data_local/images/DTS/2019A-0337/DECam_01031593.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_192139_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:21:39.421517+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-14T18:48:20.353591+0000,d9fe3b69624d1074c5c098cf492b00f7,686139840,/data_local/images/DTS/2019A-0305/DECam_01033084.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_183157_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:31:57.352556+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-11T17:56:22.903390+0000,81b6c9f8b84dfec682fe49256f6e71c2,688498560,/data_local/images/DTS/2019A-0337/DECam_01032464.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_174824_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-11,2021-09-11T17:48:24.985203+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,dome flat,raw,image,,2021-09-11,[None]
2021-09-13T19:32:24.477754+0000,4a7b1ac1f5c44858a0693b6de2278674,679357440,/data_local/images/DTS/2019A-0305/DECam_01032880.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_192050_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-13,2021-09-13T19:20:50.421449+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,dome flat,raw,image,,2021-09-13,[None]
2021-09-14T19:00:22.229327+0000,2fc78a708bc43107368052913eaea711,685644480,/data_local/images/DTS/2019A-0305/DECam_01033090.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_184422_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:44:22.483617+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-06T19:24:23.076205+0000,bc0cfd0b0a6484cee282497be4fa8deb,684233280,/data_local/images/DTS/2019A-0337/DECam_01029816.fits.fz,/net/archive/mtn/20210906/ct4m/2019A-0337/c4d_210906_191322_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-06,2021-09-06T19:13:22.984008+0000,[5011],Trilling,2019A-0337,2021-09-06,decam,ct4m,ct,,dome flat,raw,image,,2021-09-06,[None]
2021-09-06T19:36:40.153835+0000,c2259fa177d80015aedfb0c2db2c7455,684305280,/data_local/images/DTS/2019A-0337/DECam_01029821.fits.fz,/net/archive/mtn/20210906/ct4m/2019A-0337/c4d_210906_192343_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-06,2021-09-06T19:23:43.990988+0000,[5011],Trilling,2019A-0337,2021-09-06,decam,ct4m,ct,,dome flat,raw,image,,2021-09-06,[None]
2021-09-06T05:52:26.189911+0000,f2fad1400280d0debd2052409e565255,684907200,/data_local/images/DTS/2019A-0337/DECam_01029253.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_190532_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T19:05:32.657417+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-08T19:44:24.407047+0000,dd4ac8388f78bde3603d353d47dfd91d,684434880,/data_local/images/DTS/2019A-0337/DECam_01030994.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_193252_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:32:52.416103+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-08T19:24:22.760620+0000,653d81158800636de02dc5346743edf2,685889280,/data_local/images/DTS/2019A-0337/DECam_01030985.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_191414_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:14:14.307474+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-08T19:40:20.835902+0000,0163fe11ab484f6603b35ebca3fa669d,684662400,/data_local/images/DTS/2019A-0337/DECam_01030993.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_193048_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:30:48.321318+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-10T19:12:20.278635+0000,5cb676eb99561cbd08f48a403381573c,684671040,/data_local/images/DTS/2019A-0337/DECam_01032186.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_190309_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:03:09.197033+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-10T19:12:22.373382+0000,7f22aa57699453033b5adc4206d36c2b,684443520,/data_local/images/DTS/2019A-0337/DECam_01032187.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_190513_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:05:13.454129+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-10T19:20:19.850023+0000,fa954e9bdfd07b0c9bbdc1c9043314f5,684406080,/data_local/images/DTS/2019A-0337/DECam_01032190.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_191125_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:11:25.831734+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-07T19:12:26.944223+0000,d63a46c1f674fdadf11ef31fd42e880a,689682240,/data_local/images/DTS/2019A-0337/DECam_01030400.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_190022_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:00:22.403287+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-07T19:27:24.574949+0000,041625dd3d2b64f8e15f85dee87f97fb,686113920,/data_local/images/DTS/2019A-0337/DECam_01030409.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_191900_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:19:00.127446+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-08T19:32:25.585033+0000,47202fe4730e9f4a6b16768651b1c245,685327680,/data_local/images/DTS/2019A-0337/DECam_01030987.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_191822_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:18:22.719392+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-09T19:20:24.105170+0000,75fe34a56687d6a940563c592d6adef5,684406080,/data_local/images/DTS/2019A-0337/DECam_01031588.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_191118_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:11:18.288561+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-09T19:27:48.785057+0000,86509a95aa17d97dea0d3d106ef765e4,684270720,/data_local/images/DTS/2019A-0337/DECam_01031591.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_191730_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:17:30.982653+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-09T19:24:22.315583+0000,e19d5bdf5f017d7f8f8c00d038470cc9,684325440,/data_local/images/DTS/2019A-0337/DECam_01031589.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_191322_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:13:22.426602+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-09T19:32:23.254510+0000,c5b75161e13fe8e4c9bc92d3d0606790,684250560,/data_local/images/DTS/2019A-0337/DECam_01031592.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_191935_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:19:35.179369+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-12T18:08:25.405727+0000,d576d894ca51838a64337e507dadb18e,687032640,/data_local/images/DTS/2019A-0337/DECam_01032586.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_175942_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T17:59:42.911367+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-12T18:16:23.578113+0000,bd8b0f5491b9b80ae530ad0a546cff18,686649600,/data_local/images/DTS/2019A-0337/DECam_01032587.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_180147_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T18:01:47.336618+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-13T19:12:25.835861+0000,66cc47b7ea3220290fd0454d09698edb,687245760,/data_local/images/DTS/2019A-0305/DECam_01032872.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_190416_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-13,2021-09-13T19:04:16.750392+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,dome flat,raw,image,,2021-09-13,[None]
2021-09-13T19:16:21.541259+0000,42efdb38f341c6bf15b0b9c396189fbf,686808000,/data_local/images/DTS/2019A-0305/DECam_01032873.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_190620_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-13,2021-09-13T19:06:20.847399+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,dome flat,raw,image,,2021-09-13,[None]
2021-09-06T08:45:27.834014+0000,a0bc47cfebec63669be3c3d733b9cee8,684501120,/data_local/images/DTS/2019A-0337/DECam_01029248.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_185511_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T18:55:11.176623+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-10T19:27:53.494161+0000,cf5ac3d2e8cb5938e593183db5225b86,684354240,/data_local/images/DTS/2019A-0337/DECam_01032194.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_191942_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:19:42.571956+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-12T18:08:23.436208+0000,a61fc78dc06e1310557e0c0daf5ab3fd,687216960,/data_local/images/DTS/2019A-0337/DECam_01032584.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_175534_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T17:55:34.291784+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-12T18:24:24.873145+0000,d713885c72300b88b29e81fbaf850cd6,686643840,/data_local/images/DTS/2019A-0337/DECam_01032590.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_180800_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T18:08:00.067843+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-14T18:56:25.885660+0000,6312d4bb7e728b753720c956be3bbf08,685874880,/data_local/images/DTS/2019A-0305/DECam_01033087.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_183809_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:38:09.900326+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-06T05:52:29.203356+0000,233a95ffb73cbdf63e0ea16b95c1d867,683807040,/data_local/images/DTS/2019A-0337/DECam_01029256.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_191145_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T19:11:45.170161+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-06T19:24:26.018784+0000,cf88cc1e5f0ac138251878dc9d7cc3b7,684840960,/data_local/images/DTS/2019A-0337/DECam_01029817.fits.fz,/net/archive/mtn/20210906/ct4m/2019A-0337/c4d_210906_191527_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-06,2021-09-06T19:15:27.150756+0000,[5011],Trilling,2019A-0337,2021-09-06,decam,ct4m,ct,,dome flat,raw,image,,2021-09-06,[None]
2021-09-06T19:36:31.085988+0000,922d2b87d9b1550c5bc0a22448f22ddb,684797760,/data_local/images/DTS/2019A-0337/DECam_01029822.fits.fz,/net/archive/mtn/20210906/ct4m/2019A-0337/c4d_210906_192548_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-06,2021-09-06T19:25:48.225909+0000,[5011],Trilling,2019A-0337,2021-09-06,decam,ct4m,ct,,dome flat,raw,image,,2021-09-06,[None]
2021-09-06T19:36:38.421915+0000,db6bc7152ead581311ffa3c3f28c05c5,685863360,/data_local/images/DTS/2019A-0337/DECam_01029820.fits.fz,/net/archive/mtn/20210906/ct4m/2019A-0337/c4d_210906_192139_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-06,2021-09-06T19:21:39.782393+0000,[5011],Trilling,2019A-0337,2021-09-06,decam,ct4m,ct,,dome flat,raw,image,,2021-09-06,[None]
2021-09-07T19:12:28.400884+0000,dae088dc58d95a2dee7c48544eaddbb7,686401920,/data_local/images/DTS/2019A-0337/DECam_01030401.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_190226_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:02:26.555499+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-07T19:16:19.678357+0000,f72081a6b7d99423b226f20351ae7bb9,685624320,/data_local/images/DTS/2019A-0337/DECam_01030402.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_190430_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:04:30.876402+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-07T19:32:25.749933+0000,b773a08ef9407d15a8cd7e7deb7a362e,685874880,/data_local/images/DTS/2019A-0337/DECam_01030410.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_192104_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:21:04.449693+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-07T19:24:25.195802+0000,e575d85d9c79615c9b4ae2032de0c7e7,686044800,/data_local/images/DTS/2019A-0337/DECam_01030407.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_191451_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:14:51.829188+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-07T19:18:22.256092+0000,68c5fb9ad1273469aa1c50cb9852b11d,685863360,/data_local/images/DTS/2019A-0337/DECam_01030404.fits.fz,/net/archive/mtn/20210907/ct4m/2019A-0337/c4d_210907_190839_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-07,2021-09-07T19:08:39.256726+0000,[5011],Trilling,2019A-0337,2021-09-07,decam,ct4m,ct,,dome flat,raw,image,,2021-09-07,[None]
2021-09-08T19:36:26.280132+0000,4517d6fa183d361b5110cfd53aa2fd5d,684855360,/data_local/images/DTS/2019A-0337/DECam_01030991.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_192639_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:26:39.999025+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-08T19:40:20.275649+0000,fb52bbab1a76976b0d5163e7e83a61b1,684688320,/data_local/images/DTS/2019A-0337/DECam_01030992.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_192844_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:28:44.129498+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-13T19:12:27.256441+0000,9edbe0c541703e9fc8a0518c0703a89c,690007680,/data_local/images/DTS/2019A-0305/DECam_01032871.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_190212_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-13,2021-09-13T19:02:12.515333+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,dome flat,raw,image,,2021-09-13,[None]
2021-09-10T19:24:19.856259+0000,f4a73f912ce8752c58d135d23b0bd88a,684388800,/data_local/images/DTS/2019A-0337/DECam_01032191.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_191330_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:13:30.042096+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-10T19:32:20.464346+0000,a9d5fc63ea3bc71fe8b17f48f4860908,684437760,/data_local/images/DTS/2019A-0337/DECam_01032196.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_192350_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:23:50.914385+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-11T18:20:22.248766+0000,4aae807d35af3e41dfed356bf92c70f7,687824640,/data_local/images/DTS/2019A-0337/DECam_01032473.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_180702_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-11,2021-09-11T18:07:02.833530+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,dome flat,raw,image,,2021-09-11,[None]
2021-09-12T18:24:26.600451+0000,41c0a8f9e9ae1f8365863f6f3a6bf6e9,686482560,/data_local/images/DTS/2019A-0337/DECam_01032591.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_181004_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T18:10:04.241024+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-06T05:52:30.514942+0000,6fbaa9b9aa6ecc509e526a1110b4cbf3,683772480,/data_local/images/DTS/2019A-0337/DECam_01029255.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_190940_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T19:09:40.960756+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-06T05:54:43.625553+0000,3236f0e0d05bcd7ac793da7b7496eaaf,684334080,/data_local/images/DTS/2019A-0337/DECam_01029250.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_185919_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T18:59:19.599591+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-12T18:04:19.659663+0000,f5e5581878be01da03b41f66f767c4ba,687340800,/data_local/images/DTS/2019A-0337/DECam_01032583.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_175330_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T17:53:30.097207+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-12T18:00:27.566886+0000,67a00ac90c173d8700715b3246df2b0d,687602880,/data_local/images/DTS/2019A-0337/DECam_01032581.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_174921_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T17:49:21.664306+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-14T19:00:31.488619+0000,af07a92b6f92d46a01c03014528481ea,685776960,/data_local/images/DTS/2019A-0305/DECam_01033088.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_184014_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:40:14.141368+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-14T19:00:36.338180+0000,d367d3842499f345b8f7447765ec53a8,685972800,/data_local/images/DTS/2019A-0305/DECam_01033086.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_183605_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:36:05.650179+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-14T18:56:24.400198+0000,514eab5e82c09e5fcc4da299bb9c6e13,685702080,/data_local/images/DTS/2019A-0305/DECam_01033089.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_184218_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:42:18.278201+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-08T19:54:39.128886+0000,8858d9240816228da73d29ab8c73bb17,684043200,/data_local/images/DTS/2019A-0337/DECam_01030995.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_193456_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:34:56.594354+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-11T18:08:21.504720+0000,1644b313b810c5ca1e6cdb0abe89d1e3,688328640,/data_local/images/DTS/2019A-0337/DECam_01032467.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_175437_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-11,2021-09-11T17:54:37.750793+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,dome flat,raw,image,,2021-09-11,[None]
