updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-13T08:16:16.906152+0000,e4f559ef816b40a629a580d63acbe522,349934400,/data_local/images/DTS/2020B-0288/DECam_01032844.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_080750_ori.fits.fz,37.8343208333333,-5.62055111111111,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-13,2021-09-13T08:07:50.773743+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T04:32:18.259345+0000,207308990abfab58240b11d5c18f9386,366943680,/data_local/images/DTS/2020B-0288/DECam_01032820.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_042717_ori.fits.fz,344.383741666667,0.963093055555555,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-13,2021-09-13T04:27:17.323686+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T05:40:20.855187+0000,b4de786bc42dcca722b7dd81b22bea11,462962880,/data_local/images/DTS/2020B-0288/DECam_01032827.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_052437_ori.fits.fz,1.22491666666667,1.08305194444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T05:24:37.819738+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T06:36:25.202124+0000,34a035de7aaf0885ca2036f49545d1e7,468599040,/data_local/images/DTS/2020B-0288/DECam_01032833.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_061916_ori.fits.fz,342.590758333333,2.62713805555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T06:19:16.896488+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T06:12:19.294381+0000,b4e8b33082826180db93b6b45b073c38,465940800,/data_local/images/DTS/2020B-0288/DECam_01032831.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_055819_ori.fits.fz,342.605504166667,0.954278055555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T05:58:19.584240+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T06:04:21.590612+0000,63fe986c9d2d88be0b56acc74d14fb47,463124160,/data_local/images/DTS/2020B-0288/DECam_01032829.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_054536_ori.fits.fz,1.81389166666667,1.18270694444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T05:45:36.169909+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T07:27:29.740869+0000,6160cc2809e4face646023acee223115,467415360,/data_local/images/DTS/2020B-0288/DECam_01032839.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_071351_ori.fits.fz,359.358583333333,1.08323194444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T07:13:51.545768+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-11T06:24:20.200650+0000,83ca322723eb6280cf218fc4c3088a6e,356578560,/data_local/images/DTS/2020B-0288/DECam_01032428.fits.fz,/net/archive/mtn/20210910/ct4m/2020B-0288/c4d_210911_061956_ori.fits.fz,343.484266666667,2.44276805555556,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-11,2021-09-11T06:19:56.680738+0000,[14726],Leauthaud,2020B-0288,2021-09-10,decam,ct4m,ct,,object,raw,image,,2021-09-10,[None]
2021-09-13T04:44:20.529534+0000,6f70d5ba3ba334dc720335f50bc42756,476565120,/data_local/images/DTS/2020B-0288/DECam_01032821.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_042946_ori.fits.fz,344.675083333333,1.04478888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T04:29:46.974624+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T04:28:20.054164+0000,6c2674659c1eda81bab5f563d2ba25b8,479246400,/data_local/images/DTS/2020B-0288/DECam_01032819.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_041421_ori.fits.fz,344.383741666667,0.963093055555555,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T04:14:21.771739+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
