590.0 	0.016525	0.006397	0.013543	0.0173	0.015336	0.02047	0.0017	0.022093	0.042701	0.015173	0.011928	0.022579	0.049449	0.003407	0.002976	0.019094	0.020348	0.044075	0.005074	0.006768	0.023877	0.005129	0.008104	0.025188	0.008088	0.060945	0.018671	0.039552	0.024091	0.054119	0.037509	0.010212	0.035388	0.037479	0.008514	0.019162	0.006352	0.010523	0.022067	0.04059	0.044011	0.027357	0.017101	0.00171	0.003832	0.010525	0.008122	0.017098	0.012378
589.8 	0	0.041426	0.009782	0.028856	0.02505	0.028528	0.004667	0.025418	0.011875	0.020785	0.042548	0.032303	0.037056	0.055088	0.013597	0.030252	0.006799	0.050612	0.013589	0.036833	0.020054	0.051423	0.002978	0.028654	0.045599	0.017498	0.022563	0.018296	0.022557	0.039074	0.034462	0.06499	0.03967	0.001267	0.044715	0.018685	0.03226	0.058674	0.011858	0.03435	0.011889	0.011385	0.001708	0.016639	0.01708	0.02242	0.031976	0.029073	0
589.6 	0.003808	0.006791	0.025817	0.006749	0.013728	0.008491	0.026708	0.025914	0.045769	0.010566	0.000427	0.039309	0.019151	0.043819	0.006781	0.018255	0.005524	0.028826	0.002121	0.014791	0.017596	0.033005	0.014117	0.029362	0.025565	0.010224	0.057167	0	0.016915	0.057541	0.052983	0.051365	0.008105	0.013941	0.051081	0.042258	0.015275	0.013044	0.020354	0.001696	0.014002	0.011746	0.010729	0.04919	0.022742	0.023583	0.01576	0.006799	0.020461
589.4 	0.051164	0.0017	0.010184	0.020242	0.018259	0.010228	0.044503	0.024151	0.027127	0.03585	0.027225	0.020413	0.017004	0.018748	0.001699	0.057731	0.015244	0.037275	0.040718	0.043965	0.021708	0.020001	0.018707	0.022121	0.018308	0.059279	0.022528	0.041933	0.017391	0.013513	0.040731	0.027175	0.001278	0.038733	0.0017	0.014851	0.023302	0.012197	0.01313	0.027544	0.002969	0.023484	0.066134	0.022512	0.036929	0.003795	0.064302	0.018343	0.01365
589.2 	0.001264	0.041203	0.040453	0.052292	0.035303	0.032298	0.023212	0.031725	0.049462	0.00295	0.01321	0.002126	0.013139	0.007207	0.003815	0.059106	0.038878	0.035554	0.022416	0.054161	0.002977	0.047703	0.005101	0.001273	0.029335	0.029246	0.015223	0.041114	0.050679	0.027485	0.038694	0.004687	0.016978	0.033557	0.042392	0.035945	0.018604	0.042063	0.005081	0.006363	0.001269	0.038158	0.030307	0.054532	0.014047	0.003795	0.042379	0	0.012347
589.0 	0.052752	0.002124	0.028392	0.025635	0.064561	0.035311	0.01184	0.010572	0.02197	0.000422	0.006379	0.049244	0.02263	0.039075	0.003388	0.001692	0.049208	0.013489	0.039221	0.042199	0.051479	0.014859	0.025882	0.023834	0.005113	0.008484	0	0.025398	0.045557	0.005052	0.022109	0.027136	0.01322	0.014718	0.023688	0.025478	0.017381	0.021787	0.047715	0.020287	0.013059	0.038454	0.044299	0.019111	0.02206	0.023967	0.077019	0.014885	0.026016
588.8 	0.005061	0.010602	0.003381	0.019787	0.05785	0.016545	0.008027	0.012305	0.026603	0	0.035697	0.032781	0.013623	0.027146	0.013618	0.002961	0.015237	0.015201	0.023291	0.010132	0.003401	0.052613	0.042517	0.011895	0.031021	0.042327	0.040282	0	0.018578	0.042666	0.047301	0.04309	0.030217	0.028589	0.013597	0.027089	0.037346	0.013861	0.005488	0.010134	0.023282	0.010071	0.037564	0.007235	0.018735	0.040053	0.008097	0.003401	0.005094
588.6 	0.027014	0.008493	0.049307	0.057213	0.010185	0.006769	0.027067	0.008873	0.011397	0.029902	0.022117	0.003391	0.019972	0.015744	0.016901	0.023613	0.029965	0.005055	0.01519	0.034167	0	0.017392	0.013596	0.018676	0.027224	0.00977	0.035556	0.008015	0.006751	0.010524	0.058198	0.013983	0.039101	0.041421	0.00717	0.045578	0.010554	0.05069	0.02191	0.015599	0.010537	0.015464	0.070114	0.035638	0.005089	0.028507	0.002974	0.03744	0.001272
588.4 	0.00169	0.061186	0.007186	0.037322	0.045924	0.008857	0.018162	0.070797	0.016807	0.021859	0.016603	0.002129	0.044374	0.021912	0.01315	0.019916	0.057856	0	0.027314	0.026946	0.017015	0.034342	0.039021	0.063952	0.038555	0.027043	0.049516	0.003383	0.035728	0.00799	0.02937	0.013182	0.01313	0.021714	0.02368	0.002119	0.045701	0.012123	0.008436	0.008861	0.003372	0.037125	0.020394	0.037041	0.005098	0.01549	0.032111	0.033928	0.010165
588.2 	0	0.032124	0.008438	0.013074	0.003824	0.033864	0.013558	0.016905	0.015179	0.049246	0.015338	0.046412	0.005089	0.024978	0.009747	0.022017	0.036016	0.006745	0.024005	0.00169	0.015355	0.052645	0.013196	0	0.027082	0.01865	0.005086	0.051224	0.012244	0.006753	0.066525	0.047542	0.042059	0.042066	0.003387	0.005519	0.029167	0.065528	0.001691	0.016459	0.001686	0.03517	0.047783	0.00512	0.014052	0.017275	0.035651	0	0.023768
