806.8 	0.12406	0.154608	0.13326	0.170979	0.02886	0.001422	0.193292	0.127325	0.137432	0.207052	0.044647	0.051947	0.01737	0.12101	0.147571	0.108335	0.08011	0.022854	0.125081	0.069046	0.115694	0.110783	0.076502	0.104211	0.111826	0.193288	0.113923	0.20015	0.144645	0.120832	0.142786	0.023217	0.023108	0.182338	0.169564	0.012831	0.039912	0.131857	0.063049	0.095817	0.189295	0.044635	0.070536	0.069128	0.179159	0.098325	0.109624	0.018841	0.104252
806.6 	0.007077	0.147645	0.131086	0.135942	0.087938	0.11483	0.141269	0.188845	0.159051	0.03863	0.07851	0.206391	0.092342	0.066743	0.132574	0.16005	0.154029	0.152762	0.131633	0.12157	0.133729	0.058752	0.114466	0.116421	0.122887	0.164359	0.07831	0.20121	0.159794	0.027225	0.064695	0.097634	0.040283	0.149668	0.015684	0.017171	0.024335	0.119982	0.028606	0.090366	0.173152	0.021505	0.032827	0.027175	0.130394	0.076146	0.149595	0.024371	0.171336
806.4 	0.022574	0.072195	0.13574	0.108518	0	0.056502	0.149029	0.159093	0.216383	0.001426	0.223019	0.007162	0.017277	0.084987	0.04549	0.113496	0.024124	0.106626	0.129578	0.155702	0.171342	0.055752	0.137609	0.030165	0.115146	0.045396	0.158484	0	0.06134	0.097024	0.038639	0.137698	0.125029	0.062212	0.039821	0.095457	0.028399	0.017001	0.056748	0.056851	0.012784	0.028604	0.124536	0.084232	0.158556	0.108017	0.00431	0.07438	0.004333
806.2 	0.027986	0.108324	0.092064	0.153284	0.166254	0.119847	0.079075	0.187179	0.108302	0.125667	0.028723	0.067361	0.143915	0.175966	0.164791	0.077788	0.124691	0.208835	0.194042	0.195284	0.045861	0.092297	0.004318	0.160807	0.126156	0.117605	0.198193	0.039851	0.108453	0.148185	0.200418	0.141611	0.104972	0.039589	0.173446	0.15882	0.143479	0.124924	0.066813	0.028504	0.131494	0.045981	0.15282	0.211065	0.004305	0.084863	0.057504	0.021688	0.034553
806.0 	0.145452	0.16298	0.011331	0.135913	0.118765	0.123927	0.236143	0.062502	0.176798	0.032852	0.092985	0.131774	0.080211	0.022506	0.021068	0.182069	0.089308	0.154156	0.159757	0.021446	0.052961	0.074113	0.098673	0.11029	0.041661	0.032374	0.128062	0.130864	0.148633	0.001432	0.017191	0.070223	0.035908	0.061709	0.193213	0.078774	0.179713	0.001427	0.172753	0.121257	0.147377	0.00713	0.182257	0.064357	0.085817	0.050079	0.097681	0.159118	0.017245
805.8 	0.093846	0.050706	0.100467	0.142212	0.166274	0.158888	0.1541	0.202096	0.069405	0.030009	0.204127	0.040039	0.074719	0.018368	0.050714	0.114388	0.136613	0.169847	0.001414	0.089786	0.191681	0.096362	0.131426	0.004295	0	0.032346	0.021198	0.105672	0	0.192124	0.217855	0.091731	0.114484	0.08315	0.231117	0.141284	0.009876	0.089105	0.173913	0.107814	0.011367	0.022842	0.062687	0.226603	0.154967	0.160182	0.189395	0.086048	0.17714
805.6 	0.141499	0.196789	0.12431	0.125413	0.04554	0.072849	0.180287	0.18594	0.007055	0.19321	0.177186	0.005689	0.165666	0.050944	0.02403	0.164398	0.079062	0.063319	0.016919	0.028466	0.032795	0.152595	0.085173	0.090914	0.045999	0.009852	0.103461	0.112748	0.174132	0.147864	0.146943	0.098685	0.175723	0.021221	0.021185	0.072068	0.197311	0.080784	0.032656	0.163537	0.123135	0.206073	0.078683	0.03002	0.147892	0.115892	0.05724	0.090066	0.074552
805.4 	0.026597	0.028121	0.112921	0.165762	0.028544	0.018291	0.084525	0.124157	0.18093	0.052729	0.079583	0.034234	0.127754	0.162907	0.147075	0.165177	0.135027	0.102045	0.157243	0.136767	0.215309	0.162768	0.085483	0.064374	0	0.022523	0.032393	0.066304	0.0838	0.007075	0.007122	0.024315	0.165473	0.022527	0.022602	0.145999	0.118577	0.049307	0.05804	0.179677	0.175181	0.100994	0.056905	0.06267	0.147857	0.024307	0.157847	0.125478	0.188495
805.2 	0.03899	0.004205	0.022572	0.011382	0.171235	0.023765	0.028113	0.095809	0.131952	0.10104	0.206206	0.03276	0.01146	0.174477	0.110583	0.1235	0.072177	0.113375	0.210219	0.165522	0.011348	0.073907	0.024163	0.115597	0.154505	0.028059	0.141282	0.108677	0.085305	0.08543	0.130056	0.226813	0.107851	0.095068	0.158857	0.105208	0.043478	0.16947	0.154955	0.124632	0.185972	0.012815	0	0.159936	0.090005	0.052812	0.176556	0.064467	0.097091
805.0 	0.128782	0.046302	0.012715	0.079515	0.057077	0.111225	0.140735	0.02109	0.123064	0.175149	0.129226	0.15758	0.091656	0.179767	0.05192	0.045224	0.168728	0.198222	0.174824	0.073607	0.14283	0.073583	0.131291	0.153716	0.011435	0.080086	0.097451	0.146983	0.097357	0.169658	0.226299	0.231261	0.233886	0.12544	0.141864	0.001413	0.113915	0.153479	0.175196	0.169916	0.090807	0.186684	0.152682	0.238194	0.181125	0.137191	0.005683	0.178528	0.192695
804.8 	0.029163	0.004184	0.00564	0.141438	0.191289	0.156745	0.02241	0.129794	0.089244	0.153991	0.143065	0.0071	0.14901	0.140004	0.05583	0.061558	0.007091	0.163916	0.001422	0.116935	0.126664	0.120516	0.08396	0.03412	0.056826	0.060185	0.028173	0.068102	0.202689	0.01699	0.101735	0.060791	0.118173	0.006998	0.023826	0.048946	0.113653	0.029661	0.007075	0.204065	0.049581	0.137102	0.067681	0.028273	0.139993	0.11503	0.032591	0.176039	0.102164
804.6 	0.022157	0.016692	0.066256	0	0.034026	0.012532	0.172944	0.073088	0.103226	0.028304	0.007101	0.199144	0.022763	0.005598	0.006961	0.151555	0.028175	0.046648	0.097284	0.018326	0.191319	0.120945	0.141955	0.051012	0.154231	0.044579	0.032184	0.08496	0.135266	0.180356	0.101717	0.005671	0.199631	0.03899	0.090491	0.11712	0.145511	0.178584	0.091727	0.178907	0.028223	0.168661	0.005672	0.192463	0.165824	0.005687	0.035603	0.028394	0.221016
804.4 	0.042988	0.065591	0.039405	0.15865	0.152572	0.005557	0.005591	0.164196	0.139455	0.035473	0.063983	0.088855	0.090444	0.090809	0.111803	0.033615	0.17395	0.134915	0.005644	0.079438	0.045254	0.169999	0.203132	0.016962	0.108155	0.032031	0.028021	0.012713	0.133807	0.08508	0.150808	0.022608	0.131764	0.085096	0.004192	0.034929	0.065801	0.005643	0.056069	0.156784	0.17933	0.145639	0.164385	0.032654	0.152026	0.063627	0.147312	0.026881	0.16464
804.2 	0.020791	0.083373	0.084089	0.050975	0.101822	0.033283	0.066877	0	0.127651	0.221852	0.028349	0.149171	0.129053	0.023548	0.095962	0.128399	0.167272	0.022448	0.056283	0.051118	0.204675	0.0665	0.14276	0.028298	0.132334	0.051454	0.009776	0.195267	0.051887	0.169383	0.005644	0.011321	0.032851	0.033476	0.104348	0	0.149446	0.155077	0.089626	0	0.214892	0.022611	0.03973	0.07951	0.145236	0.113283	0.041031	0.147442	0
804.0 	0.079079	0.120944	0.001401	0.034148	0	0.027841	0.093436	0.100905	0.001401	0.187023	0.141973	0.090236	0.169758	0.0279	0.083586	0.028025	0.026625	0.094175	0.094196	0.200078	0.00569	0.085308	0.114284	0.202933	0.165339	0.020907	0.033551	0.10086	0.173753	0.114635	0.083652	0.045167	0.049491	0.07214	0.050482	0.018175	0.083913	0.117202	0.168348	0.157338	0.19121	0.117909	0.130752	0.10648	0.009923	0.230664	0.016975	0.16937	0.05524
803.8 	0.038608	0.099738	0.162063	0.15546	0.061868	0.033358	0.029293	0.023796	0.011202	0.100596	0.080207	0.091324	0.016879	0.011085	0.116745	0	0.01681	0.099349	0.195514	0.167299	0.072454	0.05573	0.176017	0.116986	0.073565	0.190204	0.037686	0.020909	0.123367	0.095267	0.016797	0.009824	0.02809	0.133769	0.159814	0.050027	0.022272	0.043421	0.033658	0.156128	0.173975	0.0988	0.05583	0.083557	0.029236	0.061713	0.133559	0.06327	0.185455
803.6 	0.034581	0.044373	0.023755	0.040874	0.06063	0.001392	0.077949	0.016736	0.15273	0.07181	0.066474	0.073312	0.063274	0.147871	0.07954	0.094338	0.011197	0.005603	0.110552	0.022689	0.062137	0.107574	0.17449	0.022521	0.192319	0.070841	0.011162	0.145059	0.09116	0.074983	0.101391	0	0.169219	0.03736	0.009699	0.015398	0.055791	0.040432	0.050254	0.135834	0.175073	0.18594	0.015554	0.118506	0.107386	0.111382	0.039504	0.102824	0.191711
803.4 	0.169656	0.029146	0.0544	0.146758	0.026765	0.018041	0.105626	0.050145	0.128616	0.05576	0.121536	0.208379	0.125088	0.01666	0.062556	0.072609	0.191191	0.076709	0.146355	0.089658	0.005609	0.015385	0.10129	0.015478	0.016934	0.027719	0.018151	0.079392	0.074355	0.068658	0.179449	0.012588	0.118204	0.00139	0.048634	0.082019	0.022129	0.006979	0.087714	0.128526	0.162028	0.162221	0.067302	0.115717	0.105015	0.112558	0.035234	0.170504	0.136555
803.2 	0.165319	0.133195	0.009691	0.009836	0.147171	0.078021	0	0.072249	0.033389	0.005626	0.057903	0.07758	0.045325	0.0222	0.022147	0.016692	0.105419	0.0835	0.038983	0.012648	0.146013	0.007053	0.069231	0.118692	0.102862	0.011138	0	0.061032	0.061198	0.157163	0.212198	0.170875	0.14706	0.011122	0.022248	0.085092	0.028041	0.048553	0.101909	0.02233	0.115489	0.026873	0.050716	0.039363	0.007037	0.056406	0.026808	0.07933	0.175359
803.0 	0.109897	0.070442	0.082168	0.153207	0.106334	0.048379	0.104959	0.016646	0.150132	0.033774	0.028162	0.134263	0.174382	0.03867	0.139633	0.016609	0.107254	0.027863	0.072714	0.022593	0.022571	0.033894	0.192264	0.135781	0.046428	0.001377	0.031852	0.059815	0.033515	0.015552	0.063732	0.063344	0.124009	0.183661	0.08841	0.015247	0.122917	0.009761	0.023758	0.054409	0.089414	0.084867	0.096414	0.088678	0.072131	0.023762	0.17437	0.158559	0.071888
802.8 	0.097453	0.016505	0.088226	0.001398	0.074469	0.053662	0.119772	0.105095	0.017999	0.158274	0.065914	0.128156	0.018294	0.066019	0.071811	0.016562	0.004139	0.072046	0.040266	0.057134	0.156892	0.113531	0.078516	0.004223	0.084324	0.056545	0.015231	0.044083	0.123309	0.015436	0.088024	0.015417	0.050667	0.006937	0.03733	0.011084	0.040057	0.044224	0.009699	0.017988	0.038768	0.035052	0.089492	0.054674	0.004192	0.185752	0.05207	0.043636	0
802.6 	0.027403	0.001379	0.018064	0.054374	0.099321	0.011006	0.033118	0.184143	0.111128	0.00139	0.016667	0.156433	0.032116	0.027617	0.001384	0.005515	0.087476	0.066653	0.078132	0.032058	0.145135	0.050384	0.06571	0.027981	0.001406	0.208544	0.104886	0.017994	0.160492	0.073783	0.090469	0.026558	0.107646	0.005521	0.08816	0.098114	0.112083	0.061123	0	0.124102	0.100407	0.100386	0.160919	0.13974	0.02235	0.051893	0.16929	0.084162	0.094074
802.4 	0.042421	0.031395	0.037327	0.190436	0.006991	0.103252	0.016408	0.033241	0.026491	0.026555	0.139924	0.072574	0.022412	0.032828	0.031538	0.125454	0.15535	0.059605	0.03755	0.188784	0.05199	0.111919	0.060053	0.00558	0.25923	0.115315	0.077273	0.02348	0.100128	0.009825	0.006992	0.011232	0.012598	0.015166	0.022154	0.100514	0.082577	0.044591	0.018026	0.0613	0.061157	0.054667	0.028046	0.006992	0.051953	0.037724	0.205026	0.043391	0.073049
802.2 	0.005484	0.005512	0.016625	0.004191	0.067012	0.010979	0.148653	0.116078	0.073701	0.033305	0.043134	0.094776	0.016765	0.015191	0.006874	0.051129	0.027719	0.121945	0.015299	0.015339	0.033247	0.056923	0.005595	0.128551	0.10609	0.060603	0.001379	0.065179	0.061014	0.009711	0.00558	0.029385	0.163715	0.039997	0.011041	0.133729	0.011072	0.06779	0.083076	0.015255	0.142937	0.116554	0.112742	0.06701	0.121853	0.034801	0.026579	0.099184	0.089818
802.0 	0.128923	0.059689	0.016623	0.0725	0.039143	0.025809	0.03695	0.07181	0.065219	0.03506	0.162366	0.034964	0.016806	0.023222	0.001366	0.027389	0.005551	0.106414	0.048568	0.057348	0.040548	0.005587	0.062607	0.011182	0.11915	0.012271	0.045154	0.016637	0.07927	0.134037	0.061476	0.138144	0.079677	0.136314	0.102534	0.050619	0.069762	0.127703	0.060894	0.059793	0.072116	0.004182	0.039135	0.033601	0.039152	0.039173	0.011161	0.061655	0.018166
801.8 	0.146715	0.048067	0.142125	0.111088	0.195103	0.065024	0.0883	0.071676	0.005524	0.088789	0.087847	0.004178	0.018168	0.086876	0.051342	0.026254	0.009652	0.009636	0.081453	0.056961	0.011146	0.057027	0.106277	0.172115	0.079604	0.048273	0.004135	0.033014	0.11018	0.050093	0.055815	0.015306	0.005568	0.10462	0	0.005511	0.04417	0.075352	0.03863	0.164355	0.01665	0.03197	0.057134	0.194452	0.032116	0.032078	0.189119	0.050073	0.237786
801.6 	0.032558	0.07487	0.110102	0.040315	0.159997	0.160286	0.021911	0.130624	0.027646	0.099716	0.027803	0.085311	0.005565	0.129464	0.038229	0.042538	0.023381	0.033091	0.027677	0.165133	0.02217	0.039965	0.040338	0.016786	0.043319	0.184015	0.053408	0.005538	0.015279	0	0.016635	0.145811	0.178626	0.196934	0.038211	0.012375	0.083564	0.132251	0.111988	0.09801	0.077497	0.022223	0.109679	0.00139	0	0.011121	0.001394	0.032083	0.006972
801.4 	0.064351	0.120343	0.115674	0.154633	0.114913	0.136752	0.135379	0.044022	0.034581	0.029107	0	0.167709	0.129573	0.006861	0.065793	0.188414	0.161138	0.022179	0.016602	0.076048	0.066421	0.059518	0.068238	0.01249	0.033548	0.038368	0.102879	0.209129	0.005519	0.005529	0.048445	0.006948	0.050102	0.119409	0.038606	0.169169	0.132403	0.144479	0.038537	0.006924	0.089855	0.027573	0.026257	0.040247	0.066585	0.020932	0.033416	0.059964	0.033479
801.2 	0.03954	0.032795	0.009662	0.06233	0.077464	0.053292	0.082718	0.175829	0.071818	0.02907	0.042944	0.005559	0.128334	0.22104	0.055036	0.147149	0.111325	0.01651	0.005528	0.033188	0.127404	0.066205	0.034633	0.170397	0.023734	0.020529	0.042667	0.017907	0.022077	0.206107	0.139275	0.12613	0.061279	0.116764	0.059219	0	0.006885	0.138717	0.042665	0.077405	0.049949	0.156074	0.066377	0.033307	0.11616	0.034745	0.004177	0.009754	0.011123
801.0 	0.179037	0.141665	0.039847	0.051192	0.005532	0.123708	0.1248	0.053652	0.061916	0.026146	0.016589	0.071986	0	0.159843	0.036668	0.158309	0.016532	0.028854	0.038655	0.051076	0.016592	0.094005	0.082515	0.071883	0.027752	0.174467	0.061513	0.071391	0.02896	0.095154	0.038751	0.048557	0.104891	0.174501	0.023247	0.099786	0.114883	0.016511	0.170614	0.098104	0.006885	0.016583	0.017916	0.038835	0.053912	0.077875	0.033152	0.017964	0.03178
800.8 	0.171917	0.028525	0.012335	0.026139	0.081682	0.065101	0.145611	0.15857	0.186092	0.121901	0.004141	0.011034	0.0541	0.151756	0.034061	0.136505	0.136417	0.061482	0.115421	0.040066	0.078594	0.005548	0.026425	0.08849	0.015288	0.132377	0.151736	0.124109	0.127415	0.165338	0.038812	0.016654	0.10575	0.032632	0.065575	0.103317	0.005464	0.038357	0.043804	0.120509	0.043913	0.022089	0.060781	0.078793	0.038984	0.004159	0.022158	0.070473	0.06792
800.6 	0.054136	0.009513	0.136862	0.089744	0.062394	0.016356	0.120377	0.020516	0.109935	0.012437	0.016571	0.015191	0	0.064172	0.197212	0.087736	0.127427	0.15999	0.115529	0.071775	0.133966	0.015216	0.027647	0.103737	0.037458	0.126944	0.078396	0.087873	0.044037	0.114343	0.093872	0.055301	0.07223	0.076321	0.14366	0.104067	0.131425	0.087497	0.153722	0.050714	0.040042	0.00414	0.048294	0.061102	0.04576	0.02223	0	0.027707	0.038899
800.4 	0.183003	0.065282	0.059029	0.18016	0.051172	0.097736	0.094226	0.010919	0.094355	0.027604	0.006865	0.073209	0	0.012229	0.092862	0.175736	0.076355	0.047828	0.105588	0.022061	0.006883	0.006891	0.016655	0.02222	0.026377	0.006813	0.130736	0.075084	0.086627	0.103086	0.159384	0.153731	0.088719	0.006804	0.174102	0.157806	0.055988	0.005459	0.152837	0.171871	0.076518	0.044083	0.131666	0.141928	0.005498	0.001388	0.015323	0.015141	0.154193
800.2 	0.186997	0.093492	0.059115	0.038464	0.011075	0.037819	0.211589	0.153399	0.082123	0.080914	0.093478	0.071875	0.015186	0.226837	0.074439	0.173657	0.169682	0.103846	0.099112	0.016439	0.038517	0.064565	0.1552	0.04425	0.072994	0.177542	0.162618	0.137048	0	0.171705	0.011052	0.005533	0.020778	0.163541	0.190822	0.162226	0.164237	0.135543	0.135697	0.144156	0.001384	0.060505	0.032979	0.005472	0.086658	0.212105	0.016572	0.10526	0.012488
800.0 	0.104256	0.174537	0.194684	0.15022	0.015167	0.141742	0.08619	0.143638	0.026061	0.143186	0.163805	0.027646	0.023449	0.099333	0.156628	0.201818	0.021829	0.01643	0.09751	0.049435	0.108698	0.169394	0.126885	0.009675	0.048258	0.197403	0.175431	0.069584	0.056128	0.038545	0.060423	0.006913	0.039824	0.146327	0.093951	0	0.103954	0.020483	0.043872	0.121693	0.078223	0.059135	0.176597	0.082559	0.006888	0.026238	0.067362	0.026336	0.01105
799.8 	0.133686	0.137003	0.011557	0.295582	0.415456	0.30361	0.030769	0.165482	0.102196	0.152833	0.05806	0.201569	0.40158	0.328621	0.319674	0.064851	0.015395	0.122976	0.122354	0.030993	0.103605	0.015607	0.042368	0.061964	0.165979	0.062083	0.215522	0.019262	0.537811	0.120221	0.092262	0.340082	0.034201	0.351728	0.420119	0.011413	0.225348	0.019384	0.291303	0.202693	0.126122	0.123758	0.322123	0.421734	0.246524	0.138649	0.030302	0.126884	0.148964
799.6 	0.011379	0.121592	0.109025	0.133624	0.075913	0.065007	0.026659	0.018736	0.101721	0.234281	0.015409	0.065133	0.030586	0.097175	0.243772	0.041675	0.033829	0.244251	0	0.011591	0.042465	0.073425	0.13611	0.0038	0.12193	0.153242	0.034009	0.150497	0.191692	0.123135	0.25798	0.133586	0.064534	0.107242	0.284628	0.107451	0.075689	0.09089	0.277533	0.030066	0.003716	0.139671	0.112591	0.165756	0.09216	0.030406	0.154589	0	0.260095
799.4 	0.090481	0.018614	0.056358	0.030211	0.288248	0.011331	0.041336	0.345147	0.22272	0.046107	0.030582	0.237389	0.209178	0.060256	0.195574	0.328473	0.072134	0.154131	0.332934	0.079518	0.0305	0.23385	0.115996	0.072055	0.087008	0.261703	0.135258	0.296743	0.072075	0.1251	0.015348	0.181318	0.044741	0.030259	0.08589	0.034181	0.044917	0.064044	0.076362	0.151256	0.018711	0.216984	0.137252	0.061171	0.034126	0.108627	0.101573	0.101912	0.011275
799.2 	0.033395	0.014761	0.018891	0.015149	0.195365	0.210932	0.074611	0.138181	0.363272	0.019068	0.151437	0.090845	0.226472	0.102344	0.07431	0.219336	0.13019	0.033754	0.06027	0.064083	0.151896	0.072842	0.044631	0.199105	0.060169	0.371581	0.158688	0.154365	0.226362	0.15248	0.181988	0.151046	0.074936	0.078268	0.191764	0.159902	0.06307	0.336186	0.226063	0.090233	0.033576	0.003837	0.167692	0.019106	0.151457	0.11979	0.059718	0.015022	0.014986
799.0 	0.089552	0.040585	0.033435	0.166758	0.044684	0.325024	0.148686	0.133436	0	0.093939	0.180288	0.085492	0.003699	0.060325	0.01111	0.193413	0.018514	0.23274	0.0594	0.334823	0.235838	0.139042	0.040826	0	0	0.308535	0.073748	0.074244	0.044385	0.138807	0.139031	0.01493	0.040725	0.233913	0.122129	0.118692	0.044587	0.123466	0.055777	0.04821	0.114932	0.033801	0.011222	0.078789	0.194898	0.070397	0.324504	0.003719	0.193206
