2500.500000	4.253025e+06
2501.500000	4.127388e+06
2502.500000	4.183166e+06
2503.500000	4.089330e+06
2504.500000	4.206283e+06
2505.500000	3.921026e+06
2506.500000	3.361224e+06
2507.500000	3.544883e+06
2508.500000	4.086423e+06
2509.500000	4.191709e+06
2510.500000	3.740291e+06
2511.500000	3.330136e+06
2512.500000	3.548197e+06
2513.500000	3.833148e+06
2514.500000	3.626823e+06
2515.500000	3.273601e+06
2516.500000	2.935430e+06
2517.500000	3.183180e+06
2518.500000	3.392709e+06
2519.500000	3.450866e+06
2520.500000	3.676732e+06
2521.500000	3.476450e+06
2522.500000	3.274553e+06
2523.500000	3.272908e+06
2524.500000	3.079065e+06
2525.500000	2.866878e+06
2526.500000	2.816252e+06
2527.500000	2.749778e+06
2528.500000	2.528358e+06
2529.500000	2.594897e+06
2530.500000	3.326815e+06
2531.500000	3.744404e+06
2532.500000	3.837115e+06
2533.500000	3.549732e+06
2534.500000	3.133980e+06
2535.500000	2.998602e+06
2536.500000	2.920411e+06
2537.500000	2.872517e+06
2538.500000	2.472970e+06
2539.500000	2.697832e+06
2540.500000	3.157359e+06
2541.500000	3.121117e+06
2542.500000	3.041525e+06
2543.500000	3.197085e+06
2544.500000	3.218392e+06
2545.500000	2.889253e+06
2546.500000	2.973135e+06
2547.500000	3.168414e+06
2548.500000	2.690733e+06
2549.500000	2.451965e+06
2550.500000	2.691476e+06
2551.500000	3.312282e+06
2552.500000	3.814298e+06
2553.500000	3.720118e+06
2554.500000	3.714631e+06
2555.500000	3.596109e+06
2556.500000	3.363312e+06
2557.500000	3.588207e+06
2558.500000	4.257633e+06
2559.500000	3.950966e+06
2560.500000	3.524343e+06
2561.500000	3.308191e+06
2562.500000	2.814131e+06
2563.500000	2.962559e+06
2564.500000	3.578338e+06
2565.500000	3.924886e+06
2566.500000	3.914431e+06
2567.500000	4.209428e+06
2568.500000	4.414302e+06
2569.500000	4.544848e+06
2570.500000	4.467434e+06
2571.500000	4.284768e+06
2572.500000	4.303306e+06
2573.500000	4.268004e+06
2574.500000	4.053994e+06
2575.500000	3.637310e+06
2576.500000	3.541247e+06
2577.500000	3.847362e+06
2578.500000	4.214247e+06
2579.500000	4.454887e+06
2580.500000	4.601484e+06
2581.500000	4.548028e+06
2582.500000	4.133350e+06
2583.500000	4.185723e+06
2584.500000	3.971848e+06
2585.500000	3.266079e+06
2586.500000	3.560134e+06
2587.500000	4.267343e+06
2588.500000	4.482910e+06
2589.500000	4.724203e+06
2590.500000	4.467723e+06
2591.500000	4.169669e+06
2592.500000	4.136511e+06
2593.500000	3.913750e+06
2594.500000	4.140229e+06
2595.500000	4.518829e+06
2596.500000	4.592686e+06
2597.500000	3.520358e+06
2598.500000	1.851177e+06
2599.500000	1.722388e+06
2600.500000	3.276558e+06
2601.500000	4.571774e+06
2602.500000	4.874560e+06
2603.500000	4.730860e+06
2604.500000	4.267175e+06
2605.500000	3.353122e+06
2606.500000	2.657049e+06
2607.500000	3.051577e+06
2608.500000	4.063491e+06
2609.500000	4.243721e+06
2610.500000	3.678536e+06
2611.500000	2.748816e+06
2612.500000	2.716994e+06
2613.500000	2.809544e+06
2614.500000	3.358066e+06
2615.500000	4.364296e+06
2616.500000	4.375416e+06
2617.500000	3.562049e+06
2618.500000	3.548180e+06
2619.500000	4.123574e+06
2620.500000	4.116052e+06
2621.500000	4.133961e+06
2622.500000	4.342222e+06
2623.500000	4.414292e+06
2624.500000	4.328558e+06
2625.500000	3.632201e+06
2626.500000	3.727975e+06
2627.500000	3.834100e+06
2628.500000	3.549605e+06
2629.500000	3.608279e+06
2630.500000	2.819759e+06
2631.500000	2.429913e+06
2632.500000	3.492734e+06
2633.500000	4.787280e+06
2634.500000	5.278561e+06
2635.500000	4.973560e+06
2636.500000	4.882726e+06
2637.500000	4.964287e+06
2638.500000	5.106441e+06
2639.500000	5.211719e+06
2640.500000	5.173405e+06
2641.500000	4.979809e+06
2642.500000	5.083842e+06
2643.500000	5.182402e+06
2644.500000	5.142332e+06
2645.500000	5.115513e+06
2646.500000	5.240694e+06
2647.500000	5.341080e+06
2648.500000	5.305296e+06
2649.500000	5.382968e+06
2650.500000	5.332156e+06
2651.500000	5.114250e+06
2652.500000	5.080435e+06
2653.500000	5.236592e+06
2654.500000	5.453712e+06
2655.500000	5.360527e+06
2656.500000	5.214682e+06
2657.500000	5.155017e+06
2658.500000	5.036675e+06
2659.500000	5.182575e+06
2660.500000	5.101140e+06
2661.500000	4.801755e+06
2662.500000	4.640198e+06
2663.500000	4.388525e+06
2664.500000	4.599037e+06
2665.500000	4.686328e+06
2666.500000	4.272274e+06
2667.500000	4.433465e+06
2668.500000	4.621750e+06
2669.500000	4.673591e+06
2670.500000	4.978699e+06
2671.500000	4.757455e+06
2672.500000	4.363621e+06
2673.500000	4.917907e+06
2674.500000	5.413216e+06
2675.500000	5.433539e+06
2676.500000	5.214410e+06
2677.500000	4.845829e+06
2678.500000	4.559395e+06
2679.500000	4.630857e+06
2680.500000	4.962519e+06
2681.500000	5.331844e+06
2682.500000	5.411674e+06
2683.500000	5.299259e+06
2684.500000	5.058655e+06
2685.500000	4.977648e+06
2686.500000	5.068085e+06
2687.500000	4.944944e+06
2688.500000	4.695053e+06
2689.500000	4.558417e+06
2690.500000	4.587119e+06
2691.500000	4.682687e+06
2692.500000	4.495459e+06
2693.500000	4.548213e+06
2694.500000	4.888413e+06
2695.500000	5.158729e+06
2696.500000	5.101494e+06
2697.500000	4.558984e+06
2698.500000	4.348038e+06
2699.500000	4.866477e+06
2700.500000	5.018145e+06
2701.500000	4.722567e+06
2702.500000	4.821621e+06
2703.500000	4.767280e+06
2704.500000	4.881173e+06
2705.500000	4.807341e+06
2706.500000	4.575622e+06
2707.500000	4.710618e+06
2708.500000	4.523485e+06
2709.500000	4.410997e+06
2710.500000	4.456619e+06
2711.500000	4.324536e+06
2712.500000	4.595930e+06
2713.500000	4.778518e+06
2714.500000	4.462471e+06
2715.500000	4.524809e+06
2716.500000	4.414526e+06
2717.500000	4.253647e+06
2718.500000	4.005753e+06
2719.500000	3.996921e+06
2720.500000	4.400813e+06
2721.500000	4.744180e+06
2722.500000	4.771997e+06
2723.500000	4.616169e+06
2724.500000	4.450715e+06
2725.500000	4.296402e+06
2726.500000	4.179066e+06
2727.500000	3.982758e+06
2728.500000	4.345199e+06
2729.500000	4.925638e+06
2730.500000	4.901712e+06
2731.500000	4.797476e+06
2732.500000	4.771273e+06
2733.500000	4.535904e+06
2734.500000	4.504042e+06
2735.500000	4.543595e+06
2736.500000	4.095291e+06
2737.500000	4.043782e+06
2738.500000	4.237228e+06
2739.500000	3.778747e+06
2740.500000	4.206241e+06
2741.500000	4.179546e+06
2742.500000	3.357292e+06
2743.500000	3.223281e+06
2744.500000	3.875010e+06
2745.500000	3.915903e+06
2746.500000	3.042266e+06
2747.500000	3.391866e+06
2748.500000	3.512875e+06
2749.500000	2.917027e+06
2750.500000	3.556140e+06
2751.500000	4.343140e+06
2752.500000	4.636714e+06
2753.500000	4.374225e+06
2754.500000	3.861901e+06
2755.500000	3.149387e+06
2756.500000	3.365353e+06
2757.500000	4.344809e+06
2758.500000	4.770877e+06
2759.500000	4.559373e+06
2760.500000	4.672250e+06
2761.500000	4.363887e+06
2762.500000	3.917847e+06
2763.500000	4.291298e+06
2764.500000	4.643473e+06
2765.500000	4.546255e+06
2766.500000	4.373501e+06
2767.500000	4.437768e+06
2768.500000	4.311092e+06
2769.500000	4.247840e+06
2770.500000	4.611667e+06
2771.500000	4.782301e+06
2772.500000	4.915489e+06
2773.500000	5.030179e+06
2774.500000	4.885232e+06
2775.500000	4.713228e+06
2776.500000	4.406127e+06
2777.500000	4.232225e+06
2778.500000	4.089954e+06
2779.500000	3.850341e+06
2780.500000	3.755112e+06
2781.500000	4.021128e+06
2782.500000	4.152487e+06
2783.500000	4.209111e+06
2784.500000	4.429966e+06
2785.500000	4.595190e+06
2786.500000	4.721302e+06
2787.500000	4.521844e+06
2788.500000	4.374869e+06
2789.500000	4.180179e+06
2790.500000	3.599421e+06
2791.500000	3.089212e+06
2792.500000	2.466060e+06
2793.500000	1.631939e+06
2794.500000	9.036017e+05
2795.500000	6.049056e+05
2796.500000	8.172938e+05
2797.500000	1.250262e+06
2798.500000	1.769596e+06
2799.500000	2.166276e+06
2800.500000	1.964364e+06
2801.500000	1.275519e+06
2802.500000	8.045686e+05
2803.500000	1.067269e+06
2804.500000	1.922272e+06
2805.500000	2.925858e+06
2806.500000	3.723208e+06
2807.500000	4.264811e+06
2808.500000	4.653464e+06
2809.500000	4.767356e+06
2810.500000	4.685409e+06
2811.500000	4.606140e+06
2812.500000	4.572965e+06
2813.500000	4.758073e+06
2814.500000	5.100176e+06
2815.500000	5.215387e+06
2816.500000	5.164115e+06
2817.500000	5.050709e+06
2818.500000	5.090938e+06
2819.500000	5.253311e+06
2820.500000	5.323362e+06
2821.500000	5.147373e+06
2822.500000	5.003861e+06
2823.500000	5.130417e+06
2824.500000	5.198813e+06
2825.500000	4.906318e+06
2826.500000	5.063562e+06
2827.500000	5.122789e+06
2828.500000	4.977351e+06
2829.500000	5.107286e+06
2830.500000	4.910858e+06
2831.500000	4.728383e+06
2832.500000	4.838823e+06
2833.500000	5.045442e+06
2834.500000	4.927628e+06
2835.500000	4.567383e+06
