updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-03-05T19:12:15.254888+0000,a4d25f3807de57a63d2344fe841fb66e,646695360,/data_local/images/DTS/2020B-0288/DECam_00971564.fits.fz,/net/archive/mtn/20210305/ct4m/2020B-0288/c4d_210305_190231_fri.fits.fz,301.841670833333,-44.6169438888889,N708 DECam c0012 7080.0 400.0,,,60.0,2021-03-05,2021-03-05T19:02:31.138182+0000,[14726],Leauthaud,2020B-0288,2021-03-05,decam,ct4m,ct,,dome flat,raw,image,,2021-03-05,[None]
2021-03-06T04:45:19.079001+0000,3289856b9287539d8519748b82b21bf0,480548160,/data_local/images/DTS/2020B-0288/DECam_00971691.fits.fz,/net/archive/mtn/20210305/ct4m/2020B-0288/c4d_210306_042133_ori.fits.fz,150.153929166667,2.18143805555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-06,2021-03-06T04:21:33.494031+0000,[14726],Leauthaud,2020B-0288,2021-03-05,decam,ct4m,ct,,object,raw,image,,2021-03-05,[None]
2021-03-06T04:30:18.211553+0000,c69e57801e7ff5bab3ba7ee8cf0f398a,477360000,/data_local/images/DTS/2020B-0288/DECam_00971690.fits.fz,/net/archive/mtn/20210305/ct4m/2020B-0288/c4d_210306_041105_ori.fits.fz,150.195658333333,2.16560805555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-06,2021-03-06T04:11:05.176128+0000,[14726],Leauthaud,2020B-0288,2021-03-05,decam,ct4m,ct,,object,raw,image,,2021-03-05,[None]
2021-03-06T04:10:17.159966+0000,ee9491370de264141a823d9e13dcb7c9,360437760,/data_local/images/DTS/2020B-0288/DECam_00971688.fits.fz,/net/archive/mtn/20210305/ct4m/2020B-0288/c4d_210306_035906_ori.fits.fz,150.192375,2.15627611111111,N708 DECam c0012 7080.0 400.0,,,60.0,2021-03-06,2021-03-06T03:59:06.699653+0000,[14726],Leauthaud,2020B-0288,2021-03-05,decam,ct4m,ct,,object,raw,image,,2021-03-05,[None]
2021-03-10T07:46:59.162821+0000,50b141ef896a1174e91ea53ac7cb79d2,683674560,/data_local/images/DTS/2020B-0288/DECam_00972233.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210308_193245_fri.fits.fz,234.748545833333,-28.51146,N708 DECam c0012 7080.0 400.0,,,100.0,2021-03-08,2021-03-08T19:32:45.196032+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,dome flat,raw,image,,2021-03-08,[None]
2021-03-10T07:47:26.494797+0000,63097fbbacb0637c0b653ff3191d6bb2,465258240,/data_local/images/DTS/2020B-0288/DECam_00972131.fits.fz,/net/archive/mtn/20210307/ct4m/2020B-0288/c4d_210308_040811_ori.fits.fz,149.722183333333,-1.02192388888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-08,2021-03-08T04:08:11.429941+0000,[14726],Leauthaud,2020B-0288,2021-03-07,decam,ct4m,ct,,object,raw,image,,2021-03-07,[None]
2021-03-10T07:47:29.620260+0000,6853e28e2f53eca184c0f09628f389cc,468040320,/data_local/images/DTS/2020B-0288/DECam_00972134.fits.fz,/net/archive/mtn/20210307/ct4m/2020B-0288/c4d_210308_043124_ori.fits.fz,168.277666666667,-1.06071194444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-08,2021-03-08T04:31:24.694521+0000,[14726],Leauthaud,2020B-0288,2021-03-07,decam,ct4m,ct,,object,raw,image,,2021-03-07,[None]
2021-03-10T08:24:26.468062+0000,9058591c2b4e7c72b6b58bdfc741deea,469866240,/data_local/images/DTS/2020B-0288/DECam_00972355.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210309_030553_ori.fits.fz,139.625566666667,-0.863426111111111,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-09,2021-03-09T03:05:53.812572+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,object,raw,image,,2021-03-08,[None]
2021-03-10T08:24:52.598111+0000,9ea80ec4d3327f1aedf4b64a16d20bf5,468313920,/data_local/images/DTS/2020B-0288/DECam_00972364.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210309_043130_ori.fits.fz,150.068491666667,2.10558888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-09,2021-03-09T04:31:30.088754+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,object,raw,image,,2021-03-08,[None]
2021-03-10T08:24:54.934567+0000,a0b4b5f35990d3c3d6ca6c0e328d95e9,470024640,/data_local/images/DTS/2020B-0288/DECam_00972354.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210309_025524_ori.fits.fz,139.331641666667,-0.821718055555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-09,2021-03-09T02:55:24.495648+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,object,raw,image,,2021-03-08,[None]
2021-03-10T08:25:01.468652+0000,a7f9163312a2b45d6168fcaab1641974,473909760,/data_local/images/DTS/2020B-0288/DECam_00972340.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210309_002841_ori.fits.fz,130.313716666667,2.48477805555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-09,2021-03-09T00:28:41.941259+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,object,raw,image,,2021-03-08,[None]
2021-03-10T08:27:05.373328+0000,e368eefd57295e1eed4525808feeee46,468535680,/data_local/images/DTS/2020B-0288/DECam_00972350.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210309_021328_ori.fits.fz,137.728604166667,-0.801648888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-03-09,2021-03-09T02:13:28.862015+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,object,raw,image,,2021-03-08,[None]
2021-03-10T07:50:57.121481+0000,c29e091a244ef7e57e24617cb9578cad,683784000,/data_local/images/DTS/2020B-0288/DECam_00972235.fits.fz,/net/archive/mtn/20210308/ct4m/2020B-0288/c4d_210308_193653_fri.fits.fz,234.748545833333,-28.51146,N708 DECam c0012 7080.0 400.0,,,100.0,2021-03-08,2021-03-08T19:36:53.709342+0000,[14726],Leauthaud,2020B-0288,2021-03-08,decam,ct4m,ct,,dome flat,raw,image,,2021-03-08,[None]
2021-02-27T04:37:41.515513+0000,8f9f5ee88c2fb47733cf6b7de500bcbd,350023680,/data_local/images/DTS/2013A-9999/DECam_00969048.fits.fz,/net/archive/mtn/20210226/ct4m/2013A-9999/c4d_210227_042712_ori.fits.fz,157.673833333333,-36.53211,N708 DECam c0012 7080.0 400.0,,,5.0,2021-02-27,2021-02-27T04:27:12.479983+0000,[3899],Walker,2013A-9999,2021-02-26,decam,ct4m,ct,,object,raw,image,,2021-02-26,[None]
2021-02-27T04:31:58.207978+0000,eb74e3c130a37a8bba0a36614e3f42ef,351302400,/data_local/images/DTS/2013A-9999/DECam_00969040.fits.fz,/net/archive/mtn/20210226/ct4m/2013A-9999/c4d_210227_042234_ori.fits.fz,157.674629166667,-36.2035,N708 DECam c0012 7080.0 400.0,,,5.0,2021-02-27,2021-02-27T04:22:34.705638+0000,[3899],Walker,2013A-9999,2021-02-26,decam,ct4m,ct,,object,raw,image,,2021-02-26,[None]
2021-02-27T04:26:20.529387+0000,b7b4ced24abfb681f3987d018fa8b8bb,351498240,/data_local/images/DTS/2013A-9999/DECam_00969024.fits.fz,/net/archive/mtn/20210226/ct4m/2013A-9999/c4d_210227_041349_ori.fits.fz,157.293720833333,-35.7106,N708 DECam c0012 7080.0 400.0,,,5.0,2021-02-27,2021-02-27T04:13:49.234971+0000,[3899],Walker,2013A-9999,2021-02-26,decam,ct4m,ct,,object,raw,image,,2021-02-26,[None]
